TIME,NODEUUID,BLEUUID,RSSI,PACKETID
21:32:36,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:32:37,123:231:213:90:88:13,234:210:11:40:111:36,82,5:2:12:4:5:6:42:88
21:32:37,123:231:213:90:88:13,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:32:37,123:231:213:90:88:13,234:210:11:40:111:36,85,5:2:12:4:5:6:42:88
21:32:37,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:32:40,123:231:213:90:88:13,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
21:32:40,123:231:213:90:88:13,234:210:11:40:111:36,88,5:2:12:4:5:6:42:88
21:32:40,123:231:213:90:88:13,234:210:11:40:111:36,85,5:2:12:4:5:6:42:88
21:32:40,123:231:213:90:88:13,234:210:11:40:111:36,86,5:2:12:4:5:6:42:88
21:32:41,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:32:41,123:231:213:90:88:13,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:32:41,123:231:213:90:88:13,234:210:11:40:111:36,86,5:2:12:4:5:6:42:88
21:32:41,123:231:213:90:88:13,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:32:42,123:231:213:90:88:13,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
21:32:42,123:231:213:90:88:13,234:210:11:40:111:36,89,5:2:12:4:5:6:42:88
21:32:42,123:231:213:90:88:13,234:210:11:40:111:36,81,5:2:12:4:5:6:42:88
21:32:44,123:231:213:90:88:13,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
21:32:44,123:231:213:90:88:13,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
21:32:45,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:32:45,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:32:45,123:231:213:90:88:13,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
21:32:45,123:231:213:90:88:13,234:210:11:40:111:36,88,5:2:12:4:5:6:42:88
21:32:46,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:33:6,123:231:213:90:88:13,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
21:33:6,123:231:213:90:88:13,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:33:6,123:231:213:90:88:13,234:210:11:40:111:36,82,5:2:12:4:5:6:42:88
21:33:6,123:231:213:90:88:13,234:210:11:40:111:36,88,5:2:12:4:5:6:42:88
