TIME,NODEUUID,BLEUUID,RSSI,PACKETID
16:3:53,123:231:213:90:88:11,234:210:11:40:111:36,75,5:2:12:4:5:6:42:88
16:4:40,123:231:213:90:88:11,234:210:11:40:111:36,87,5:2:12:4:5:6:42:88
16:5:28,123:231:213:90:88:11,234:210:11:40:111:36,87,5:2:12:4:5:6:42:88
16:6:13,123:231:213:90:88:11,234:210:11:40:111:36,82,5:2:12:4:5:6:42:88
16:7:2,123:231:213:90:88:11,234:210:11:40:111:36,89,5:2:12:4:5:6:42:88
16:7:51,123:231:213:90:88:11,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
16:8:40,123:231:213:90:88:11,234:210:11:40:111:36,82,5:2:12:4:5:6:42:88
16:9:28,123:231:213:90:88:11,234:210:11:40:111:36,72,5:2:12:4:5:6:42:88
16:10:22,123:231:213:90:88:11,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
16:11:7,123:231:213:90:88:11,234:210:11:40:111:36,89,5:2:12:4:5:6:42:88
16:11:51,123:231:213:90:88:11,234:210:11:40:111:36,72,5:2:12:4:5:6:42:88
16:12:40,123:231:213:90:88:11,234:210:11:40:111:36,89,5:2:12:4:5:6:42:88
16:13:30,123:231:213:90:88:11,234:210:11:40:111:36,73,5:2:12:4:5:6:42:88
16:14:19,123:231:213:90:88:11,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
16:15:4,123:231:213:90:88:11,234:210:11:40:111:36,88,5:2:12:4:5:6:42:88
16:15:53,123:231:213:90:88:11,234:210:11:40:111:36,91,5:2:12:4:5:6:42:88
16:16:44,123:231:213:90:88:11,234:210:11:40:111:36,91,5:2:12:4:5:6:42:88
16:17:28,123:231:213:90:88:11,234:210:11:40:111:36,82,5:2:12:4:5:6:42:88
16:18:19,123:231:213:90:88:11,234:210:11:40:111:36,93,5:2:12:4:5:6:42:88
16:19:5,123:231:213:90:88:11,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
16:19:55,123:231:213:90:88:11,234:210:11:40:111:36,82,5:2:12:4:5:6:42:88
16:20:45,123:231:213:90:88:11,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
