TIME,NODEUUID,BLEUUID,RSSI,PACKETID
21:0:1,123:231:213:90:88:11,54:146:176:171:98:36,69,5:2:12:4:5:6:42:88
21:0:1,123:231:213:90:88:11,54:146:176:171:98:36,70,5:2:12:4:5:6:42:88
21:0:1,123:231:213:90:88:11,54:146:176:171:98:36,70,5:2:12:4:5:6:42:88
21:0:1,123:231:213:90:88:11,54:146:176:171:98:36,81,5:2:12:4:5:6:42:88
21:0:2,123:231:213:90:88:11,54:146:176:171:98:36,80,5:2:12:4:5:6:42:88
21:0:2,123:231:213:90:88:11,54:146:176:171:98:36,81,5:2:12:4:5:6:42:88
21:0:2,123:231:213:90:88:11,54:146:176:171:98:36,69,5:2:12:4:5:6:42:88
21:0:2,123:231:213:90:88:11,54:146:176:171:98:36,71,5:2:12:4:5:6:42:88
21:0:2,123:231:213:90:88:11,54:146:176:171:98:36,72,5:2:12:4:5:6:42:88
21:0:3,123:231:213:90:88:11,54:146:176:171:98:36,79,5:2:12:4:5:6:42:88
21:0:3,123:231:213:90:88:11,54:146:176:171:98:36,81,5:2:12:4:5:6:42:88
21:0:3,123:231:213:90:88:11,54:146:176:171:98:36,81,5:2:12:4:5:6:42:88
21:0:3,123:231:213:90:88:11,54:146:176:171:98:36,69,5:2:12:4:5:6:42:88
21:0:4,123:231:213:90:88:11,54:146:176:171:98:36,71,5:2:12:4:5:6:42:88
21:0:4,123:231:213:90:88:11,54:146:176:171:98:36,80,5:2:12:4:5:6:42:88
21:0:4,123:231:213:90:88:11,54:146:176:171:98:36,80,5:2:12:4:5:6:42:88
21:0:4,123:231:213:90:88:11,54:146:176:171:98:36,81,5:2:12:4:5:6:42:88
21:0:4,123:231:213:90:88:11,54:146:176:171:98:36,71,5:2:12:4:5:6:42:88
21:0:5,123:231:213:90:88:11,54:146:176:171:98:36,71,5:2:12:4:5:6:42:88
21:0:5,123:231:213:90:88:11,54:146:176:171:98:36,83,5:2:12:4:5:6:42:88
21:0:5,123:231:213:90:88:11,54:146:176:171:98:36,79,5:2:12:4:5:6:42:88
21:0:5,123:231:213:90:88:11,54:146:176:171:98:36,84,5:2:12:4:5:6:42:88
21:0:6,123:231:213:90:88:11,54:146:176:171:98:36,71,5:2:12:4:5:6:42:88
21:0:6,123:231:213:90:88:11,54:146:176:171:98:36,70,5:2:12:4:5:6:42:88
21:0:6,123:231:213:90:88:11,54:146:176:171:98:36,83,5:2:12:4:5:6:42:88
21:0:6,123:231:213:90:88:11,54:146:176:171:98:36,78,5:2:12:4:5:6:42:88
21:0:6,123:231:213:90:88:11,54:146:176:171:98:36,73,5:2:12:4:5:6:42:88
21:0:7,123:231:213:90:88:11,54:146:176:171:98:36,68,5:2:12:4:5:6:42:88
21:0:7,123:231:213:90:88:11,54:146:176:171:98:36,83,5:2:12:4:5:6:42:88
21:0:8,123:231:213:90:88:11,54:146:176:171:98:36,74,5:2:12:4:5:6:42:88
21:0:8,123:231:213:90:88:11,54:146:176:171:98:36,79,5:2:12:4:5:6:42:88
21:0:8,123:231:213:90:88:11,54:146:176:171:98:36,71,5:2:12:4:5:6:42:88
21:0:8,123:231:213:90:88:11,54:146:176:171:98:36,72,5:2:12:4:5:6:42:88
21:0:8,123:231:213:90:88:11,54:146:176:171:98:36,81,5:2:12:4:5:6:42:88
21:0:9,123:231:213:90:88:11,54:146:176:171:98:36,98,5:2:12:4:5:6:42:88
21:0:9,123:231:213:90:88:11,54:146:176:171:98:36,76,5:2:12:4:5:6:42:88
21:0:9,123:231:213:90:88:11,54:146:176:171:98:36,76,5:2:12:4:5:6:42:88
